player_id,year,prize_usd,rank,annual_cost,balance,positive_balance
p0kg,2023,1002,1752,107409,-106407,False
p0ld,2023,1002,1752,107409,-106407,False
r0bf,2023,1002,1752,107409,-106407,False
g0ey,2023,1000,1756,107409,-106409,False
h0di,2023,1000,1756,107409,-106409,False
v0ht,2023,1000,1756,107409,-106409,False
c0q2,2023,990,1758,107409,-106419,False
o527,2023,990,1758,107409,-106419,False
d0hq,2023,988,1760,107409,-106421,False
l0je,2023,988,1760,107409,-106421,False
a0ip,2023,986,1764,107409,-106423,False
a0kf,2023,986,1764,107409,-106423,False
b0tj,2023,986,1764,107409,-106423,False
k0ab,2023,986,1764,107409,-106423,False
m0u1,2023,986,1764,107409,-106423,False
lh86,2023,984,1767,107409,-106425,False
ae17,2023,981,1768,107409,-106428,False
m0p3,2023,981,1768,107409,-106428,False
b0s8,2023,980,1770,107409,-106429,False
j417,2023,978,1771,107409,-106431,False
j543,2023,962,1772,107409,-106447,False
r0eh,2023,961,1773,107409,-106448,False
s0kh,2023,956,1774,107409,-106453,False
a0gb,2023,950,1779,107409,-106459,False
kc89,2023,950,1779,107409,-106459,False
l0bw,2023,950,1779,107409,-106459,False
m0f4,2023,950,1779,107409,-106459,False
m0t6,2023,950,1779,107409,-106459,False
p0iv,2023,950,1779,107409,-106459,False
r862,2023,950,1779,107409,-106459,False
sz29,2023,950,1779,107409,-106459,False
v0fd,2023,950,1779,107409,-106459,False
bk12,2023,948,1785,107409,-106461,False
f09z,2023,948,1785,107409,-106461,False
h0gl,2023,948,1785,107409,-106461,False
b0da,2023,946,1787,107409,-106463,False
k0ek,2023,946,1787,107409,-106463,False
s0g3,2023,941,1789,107409,-106468,False
b0g9,2023,934,1792,107409,-106475,False
b0lo,2023,934,1792,107409,-106475,False
c0o4,2023,934,1792,107409,-106475,False
k0dl,2023,934,1792,107409,-106475,False
mw03,2023,934,1792,107409,-106475,False
f0bn,2023,932,1795,107409,-106477,False
m0js,2023,932,1795,107409,-106477,False
ch73,2023,930,1798,107409,-106479,False
t0iz,2023,930,1798,107409,-106479,False
w0ez,2023,930,1798,107409,-106479,False
n0bm,2023,928,1800,107409,-106481,False
s09b,2023,926,1801,107409,-106483,False
kb37,2023,920,1802,107409,-106489,False
tg77,2023,917,1803,107409,-106492,False
c0k1,2023,915,1804,107409,-106494,False
r913,2023,915,1804,107409,-106494,False
m0o6,2023,910,1806,107409,-106499,False
bv19,2023,909,1807,107409,-106500,False
h0jl,2023,909,1807,107409,-106500,False
c0my,2023,907,1809,107409,-106502,False
ab70,2023,906,1810,107409,-106503,False
w0dp,2023,906,1810,107409,-106503,False
a0f7,2023,898,1813,107409,-106511,False
b0mw,2023,898,1813,107409,-106511,False
dh35,2023,898,1813,107409,-106511,False
f0dd,2023,884,1817,107409,-106525,False
j0b1,2023,884,1817,107409,-106525,False
k0jm,2023,884,1817,107409,-106525,False
n0ek,2023,884,1817,107409,-106525,False
s0np,2023,884,1817,107409,-106525,False
b0lp,2023,882,1822,107409,-106527,False
b0py,2023,882,1822,107409,-106527,False
d0l9,2023,882,1822,107409,-106527,False
g0ev,2023,882,1822,107409,-106527,False
m0kz,2023,882,1822,107409,-106527,False
t0i0,2023,882,1822,107409,-106527,False
sm18,2023,881,1826,107409,-106528,False
l0ka,2023,876,1828,107409,-106533,False
l0kg,2023,876,1828,107409,-106533,False
v0e1,2023,876,1828,107409,-106533,False
c0f7,2023,871,1830,107409,-106538,False
z0cm,2023,867,1831,107409,-106542,False
co03,2023,865,1832,107409,-106544,False
m0nx,2023,862,1833,107409,-106547,False
p0ik,2023,861,1834,107409,-106548,False
b0ph,2023,860,1836,107409,-106549,False
k0kc,2023,860,1836,107409,-106549,False
l0a0,2023,860,1836,107409,-106549,False
m0fx,2023,860,1836,107409,-106549,False
s0u0,2023,854,1839,107409,-106555,False
w0az,2023,854,1839,107409,-106555,False
b0mf,2023,852,1842,107409,-106557,False
h0eq,2023,852,1842,107409,-106557,False
m0dq,2023,852,1842,107409,-106557,False
s0nr,2023,852,1842,107409,-106557,False
s0se,2023,851,1845,107409,-106558,False
m0w0,2023,849,1846,107409,-106560,False
c0mv,2023,846,1851,107409,-106563,False
d0cf,2023,846,1851,107409,-106563,False
d0j9,2023,846,1851,107409,-106563,False
e757,2023,846,1851,107409,-106563,False
g0j7,2023,846,1851,107409,-106563,False
kf06,2023,846,1851,107409,-106563,False
m0qs,2023,846,1851,107409,-106563,False
p0c4,2023,846,1851,107409,-106563,False
ph19,2023,846,1851,107409,-106563,False
d0lj,2023,844,1857,107409,-106565,False
e0dp,2023,844,1857,107409,-106565,False
m0uo,2023,844,1857,107409,-106565,False
tc46,2023,844,1857,107409,-106565,False
s0jy,2023,842,1860,107409,-106567,False
z0bi,2023,837,1861,107409,-106572,False
b0jd,2023,832,1866,107409,-106577,False
b0rc,2023,832,1866,107409,-106577,False
cn39,2023,832,1866,107409,-106577,False
d836,2023,832,1866,107409,-106577,False
j0a9,2023,832,1866,107409,-106577,False
k0je,2023,832,1866,107409,-106577,False
l0i2,2023,832,1866,107409,-106577,False
m0hl,2023,832,1866,107409,-106577,False
v0ev,2023,832,1866,107409,-106577,False
a0ix,2023,830,1875,107409,-106579,False
ag30,2023,830,1875,107409,-106579,False
c0g2,2023,830,1875,107409,-106579,False
d0l8,2023,830,1875,107409,-106579,False
h0hl,2023,830,1875,107409,-106579,False
i0as,2023,830,1875,107409,-106579,False
k0fz,2023,830,1875,107409,-106579,False
r0ay,2023,830,1875,107409,-106579,False
v0dr,2023,830,1875,107409,-106579,False
b0u0,2023,828,1880,107409,-106581,False
s0tt,2023,820,1881,107409,-106589,False
v0hb,2023,813,1882,107409,-106596,False
mb53,2023,808,1883,107409,-106601,False
h0d9,2023,806,1884,107409,-106603,False
g0ki,2023,797,1885,107409,-106612,False
aa49,2023,795,1886,107409,-106614,False
ph56,2023,793,1887,107409,-106616,False
w660,2023,791,1888,107409,-106618,False
mi08,2023,785,1889,107409,-106624,False
sj55,2023,785,1889,107409,-106624,False
a0gr,2023,780,1896,107409,-106629,False
a0k1,2023,780,1896,107409,-106629,False
b0md,2023,780,1896,107409,-106629,False
b0sr,2023,780,1896,107409,-106629,False
c0px,2023,780,1896,107409,-106629,False
dh51,2023,780,1896,107409,-106629,False
j0dn,2023,780,1896,107409,-106629,False
l0im,2023,780,1896,107409,-106629,False
p0mh,2023,780,1896,107409,-106629,False
pm19,2023,780,1896,107409,-106629,False
r0ji,2023,780,1896,107409,-106629,False
a0g9,2023,778,1907,107409,-106631,False
a0jr,2023,778,1907,107409,-106631,False
b0i7,2023,778,1907,107409,-106631,False
c0nb,2023,778,1907,107409,-106631,False
h0dq,2023,778,1907,107409,-106631,False
h0hr,2023,778,1907,107409,-106631,False
l0kj,2023,778,1907,107409,-106631,False
n0dh,2023,778,1907,107409,-106631,False
p0c9,2023,778,1907,107409,-106631,False
p0dl,2023,778,1907,107409,-106631,False
t0hd,2023,778,1907,107409,-106631,False
l0b4,2023,776,1913,107409,-106633,False
g0f9,2023,770,1914,107409,-106639,False
p0i5,2023,758,1915,107409,-106651,False
p0mi,2023,753,1916,107409,-106656,False
t0ba,2023,753,1916,107409,-106656,False
a0en,2023,750,1919,107409,-106659,False
j0dl,2023,750,1919,107409,-106659,False
m0or,2023,750,1919,107409,-106659,False
m0o8,2023,749,1921,107409,-106660,False
b0sq,2023,742,1923,107409,-106667,False
p0hs,2023,742,1923,107409,-106667,False
v0hm,2023,742,1923,107409,-106667,False
c0i2,2023,737,1925,107409,-106672,False
o0c8,2023,730,1927,107409,-106679,False
y0bi,2023,730,1927,107409,-106679,False
z168,2023,730,1927,107409,-106679,False
h624,2023,728,1930,107409,-106681,False
p0ib,2023,728,1930,107409,-106681,False
s0bb,2023,728,1930,107409,-106681,False
b0a1,2023,726,1936,107409,-106683,False
e0ay,2023,726,1936,107409,-106683,False
f0hr,2023,726,1936,107409,-106683,False
g0h1,2023,726,1936,107409,-106683,False
g0j6,2023,726,1936,107409,-106683,False
g0l1,2023,726,1936,107409,-106683,False
m0qq,2023,726,1936,107409,-106683,False
v0gh,2023,726,1936,107409,-106683,False
y0bb,2023,726,1936,107409,-106683,False
m0sa,2023,723,1941,107409,-106686,False
t0fo,2023,719,1942,107409,-106690,False
j0dd,2023,715,1943,107409,-106694,False
z09n,2023,713,1944,107409,-106696,False
l0gd,2023,706,1945,107409,-106703,False
p605,2023,705,1946,107409,-106704,False
w0ex,2023,704,1947,107409,-106705,False
h0j1,2023,698,1948,107409,-106711,False
s0nb,2023,698,1948,107409,-106711,False
e0b8,2023,697,1950,107409,-106712,False
c0db,2023,696,1951,107409,-106713,False
w845,2023,695,1952,107409,-106714,False
b0i8,2023,690,1966,107409,-106719,False
bm08,2023,690,1966,107409,-106719,False
g0m7,2023,690,1966,107409,-106719,False
k0lx,2023,690,1966,107409,-106719,False
m0ux,2023,690,1966,107409,-106719,False
m0vl,2023,690,1966,107409,-106719,False
mi33,2023,690,1966,107409,-106719,False
mo03,2023,690,1966,107409,-106719,False
n0au,2023,690,1966,107409,-106719,False
n653,2023,690,1966,107409,-106719,False
p0cf,2023,690,1966,107409,-106719,False
p0e2,2023,690,1966,107409,-106719,False
p0e6,2023,690,1966,107409,-106719,False
p0eh,2023,690,1966,107409,-106719,False
p0k5,2023,690,1966,107409,-106719,False
p0kw,2023,690,1966,107409,-106719,False
p0la,2023,690,1966,107409,-106719,False
p0lu,2023,690,1966,107409,-106719,False
s0v9,2023,690,1966,107409,-106719,False
s0vw,2023,690,1966,107409,-106719,False
su13,2023,690,1966,107409,-106719,False
t0cn,2023,690,1966,107409,-106719,False
t0j1,2023,690,1966,107409,-106719,False
v0hl,2023,690,1966,107409,-106719,False
w0ey,2023,690,1966,107409,-106719,False
y09d,2023,690,1966,107409,-106719,False
y211,2023,690,1966,107409,-106719,False
a0g6,2023,688,1981,107409,-106721,False
v0gr,2023,688,1981,107409,-106721,False
wb03,2023,688,1981,107409,-106721,False
a0iq,2023,676,1994,107409,-106733,False
a0j8,2023,676,1994,107409,-106733,False
b0u9,2023,676,1994,107409,-106733,False
bk54,2023,676,1994,107409,-106733,False
c0hn,2023,676,1994,107409,-106733,False
c0mo,2023,676,1994,107409,-106733,False
d0kn,2023,676,1994,107409,-106733,False
f0gu,2023,676,1994,107409,-106733,False
h0bp,2023,676,1994,107409,-106733,False
h0ie,2023,676,1994,107409,-106733,False
i0bc,2023,676,1994,107409,-106733,False
j0ak,2023,676,1994,107409,-106733,False
k0js,2023,676,1994,107409,-106733,False
n0da,2023,676,1994,107409,-106733,False
p0fz,2023,676,1994,107409,-106733,False
pm20,2023,676,1994,107409,-106733,False
r0at,2023,676,1994,107409,-106733,False
s0e2,2023,676,1994,107409,-106733,False
t0b1,2023,676,1994,107409,-106733,False
t0bj,2023,676,1994,107409,-106733,False
t0cw,2023,676,1994,107409,-106733,False
t0h5,2023,676,1994,107409,-106733,False
v0h9,2023,676,1994,107409,-106733,False
f0f6,2023,675,2006,107409,-106734,False
b0ei,2023,674,2011,107409,-106735,False
c0fj,2023,674,2011,107409,-106735,False
c0pl,2023,674,2011,107409,-106735,False
e0c7,2023,674,2011,107409,-106735,False
h0gz,2023,674,2011,107409,-106735,False
l0cd,2023,674,2011,107409,-106735,False
lf59,2023,674,2011,107409,-106735,False
m0uq,2023,674,2011,107409,-106735,False
r0f9,2023,674,2011,107409,-106735,False
v0h7,2023,674,2011,107409,-106735,False
g0m3,2023,672,2018,107409,-106737,False
h0gw,2023,672,2018,107409,-106737,False
z0ce,2023,672,2018,107409,-106737,False
z0cn,2023,672,2018,107409,-106737,False
r0da,2023,645,2021,107409,-106764,False
b0sl,2023,638,2022,107409,-106771,False
l0ci,2023,635,2023,107409,-106774,False
mm31,2023,635,2023,107409,-106774,False
p0ia,2023,631,2025,107409,-106778,False
t0e2,2023,631,2025,107409,-106778,False
m0tb,2023,630,2027,107409,-106779,False
s0tq,2023,630,2027,107409,-106779,False
b0fp,2023,629,2030,107409,-106780,False
g0dk,2023,629,2030,107409,-106780,False
o09v,2023,629,2030,107409,-106780,False
b0dx,2023,624,2034,107409,-106785,False
h0bc,2023,624,2034,107409,-106785,False
n693,2023,624,2034,107409,-106785,False
y0b7,2023,624,2034,107409,-106785,False
z0ad,2023,624,2034,107409,-106785,False
a0g4,2023,622,2037,107409,-106787,False
k0es,2023,616,2038,107409,-106793,False
s0vd,2023,616,2038,107409,-106793,False
c0mt,2023,614,2040,107409,-106795,False
e0ck,2023,614,2040,107409,-106795,False
hh42,2023,611,2042,107409,-106798,False
n831,2023,595,2043,107409,-106814,False
f0hn,2023,594,2045,107409,-106815,False
j0cs,2023,594,2045,107409,-106815,False
s0wk,2023,594,2045,107409,-106815,False
v0ep,2023,594,2045,107409,-106815,False
b0cc,2023,586,2052,107409,-106823,False
b0u5,2023,586,2052,107409,-106823,False
d0bz,2023,586,2052,107409,-106823,False
d0jj,2023,586,2052,107409,-106823,False
k0fi,2023,586,2052,107409,-106823,False
k0jn,2023,586,2052,107409,-106823,False
k0kk,2023,586,2052,107409,-106823,False
m0cy,2023,586,2052,107409,-106823,False
s0sq,2023,586,2052,107409,-106823,False
s0y1,2023,586,2052,107409,-106823,False
v09l,2023,582,2058,107409,-106827,False
b0uf,2023,580,2059,107409,-106829,False
pe69,2023,580,2059,107409,-106829,False
a0k2,2023,578,2061,107409,-106831,False
b0m4,2023,577,2062,107409,-106832,False
d787,2023,575,2063,107409,-106834,False
s0au,2023,575,2063,107409,-106834,False
a0li,2023,572,2073,107409,-106837,False
g0nd,2023,572,2073,107409,-106837,False
ge88,2023,572,2073,107409,-106837,False
h0ad,2023,572,2073,107409,-106837,False
h0iw,2023,572,2073,107409,-106837,False
j0ax,2023,572,2073,107409,-106837,False
l0c4,2023,572,2073,107409,-106837,False
m0ok,2023,572,2073,107409,-106837,False
m0ox,2023,572,2073,107409,-106837,False
m0rn,2023,572,2073,107409,-106837,False
m0rs,2023,572,2073,107409,-106837,False
n0ck,2023,572,2073,107409,-106837,False
n0e3,2023,572,2073,107409,-106837,False
o0bi,2023,572,2073,107409,-106837,False
s0vu,2023,572,2073,107409,-106837,False
t0jf,2023,572,2073,107409,-106837,False
tb28,2023,572,2073,107409,-106837,False
v0fm,2023,572,2073,107409,-106837,False
a0av,2023,570,2089,107409,-106839,False
a0jl,2023,570,2089,107409,-106839,False
bk43,2023,570,2089,107409,-106839,False
c0b8,2023,570,2089,107409,-106839,False
c0nc,2023,570,2089,107409,-106839,False
c0nr,2023,570,2089,107409,-106839,False
e0d3,2023,570,2089,107409,-106839,False
h0jd,2023,570,2089,107409,-106839,False
j0dh,2023,570,2089,107409,-106839,False
m0nk,2023,570,2089,107409,-106839,False
m0s2,2023,570,2089,107409,-106839,False
p0f0,2023,570,2089,107409,-106839,False
p0ka,2023,570,2089,107409,-106839,False
i288,2023,566,2096,107409,-106843,False
h0is,2023,564,2097,107409,-106845,False
l0g2,2023,556,2098,107409,-106853,False
c0oi,2023,550,2099,107409,-106859,False
v0fx,2023,550,2099,107409,-106859,False
s0ky,2023,539,2101,107409,-106870,False
g806,2023,530,2102,107409,-106879,False
n503,2023,530,2102,107409,-106879,False
b0is,2023,523,2104,107409,-106886,False
m0r4,2023,523,2104,107409,-106886,False
i165,2023,521,2106,107409,-106888,False
f0h7,2023,520,2116,107409,-106889,False
f0ho,2023,520,2116,107409,-106889,False
fc40,2023,520,2116,107409,-106889,False
j0d8,2023,520,2116,107409,-106889,False
j0e8,2023,520,2116,107409,-106889,False
l0i1,2023,520,2116,107409,-106889,False
lh61,2023,520,2116,107409,-106889,False
m0mu,2023,520,2116,107409,-106889,False
m0qf,2023,520,2116,107409,-106889,False
p0kh,2023,520,2116,107409,-106889,False
r0k9,2023,520,2116,107409,-106889,False
ra48,2023,520,2116,107409,-106889,False
s0ka,2023,520,2116,107409,-106889,False
s0xw,2023,520,2116,107409,-106889,False
s0zd,2023,520,2116,107409,-106889,False
v0cd,2023,520,2116,107409,-106889,False
y0ab,2023,520,2116,107409,-106889,False
y0bg,2023,520,2116,107409,-106889,False
z0ba,2023,520,2116,107409,-106889,False
c0p2,2023,518,2129,107409,-106891,False
e0ce,2023,518,2129,107409,-106891,False
j0db,2023,518,2129,107409,-106891,False
m0t3,2023,518,2129,107409,-106891,False
p0mv,2023,518,2129,107409,-106891,False
r0b3,2023,518,2129,107409,-106891,False
s0f4,2023,518,2129,107409,-106891,False
t0e9,2023,518,2129,107409,-106891,False
mj69,2023,517,2134,107409,-106892,False
a0ku,2023,516,2136,107409,-106893,False
d0ii,2023,516,2136,107409,-106893,False
e0bo,2023,516,2136,107409,-106893,False
m0i5,2023,516,2136,107409,-106893,False
d0ij,2023,512,2139,107409,-106897,False
a0e5,2023,510,2140,107409,-106899,False
g09v,2023,510,2140,107409,-106899,False
s0ij,2023,507,2142,107409,-106902,False
f786,2023,473,2143,107409,-106936,False
b0fd,2023,468,2148,107409,-106941,False
g0dl,2023,468,2148,107409,-106941,False
h0hz,2023,468,2148,107409,-106941,False
p0fv,2023,468,2148,107409,-106941,False
p0ly,2023,468,2148,107409,-106941,False
r0hf,2023,468,2148,107409,-106941,False
t0e5,2023,468,2148,107409,-106941,False
t0ep,2023,468,2148,107409,-106941,False
u0a9,2023,468,2148,107409,-106941,False
aa19,2023,460,2153,107409,-106949,False
s0yb,2023,460,2153,107409,-106949,False
tc88,2023,446,2155,107409,-106963,False
b0m6,2023,445,2156,107409,-106964,False
db70,2023,445,2156,107409,-106964,False
j0dz,2023,443,2158,107409,-106966,False
ch60,2023,438,2159,107409,-106971,False
s0rl,2023,438,2159,107409,-106971,False
a0df,2023,430,2174,107409,-106979,False
ad06,2023,430,2174,107409,-106979,False
b0sw,2023,430,2174,107409,-106979,False
b0tp,2023,430,2174,107409,-106979,False
bj65,2023,430,2174,107409,-106979,False
bt64,2023,430,2174,107409,-106979,False
c0k4,2023,430,2174,107409,-106979,False
c0lp,2023,430,2174,107409,-106979,False
f0ht,2023,430,2174,107409,-106979,False
g820,2023,430,2174,107409,-106979,False
gk15,2023,430,2174,107409,-106979,False
k0d2,2023,430,2174,107409,-106979,False
k0fo,2023,430,2174,107409,-106979,False
k0mb,2023,430,2174,107409,-106979,False
l0c8,2023,430,2174,107409,-106979,False
le91,2023,430,2174,107409,-106979,False
o0dy,2023,430,2174,107409,-106979,False
p0n4,2023,430,2174,107409,-106979,False
r0kk,2023,430,2174,107409,-106979,False
rf12,2023,430,2174,107409,-106979,False
s0c0,2023,430,2174,107409,-106979,False
s0o4,2023,430,2174,107409,-106979,False
s0x5,2023,430,2174,107409,-106979,False
si82,2023,430,2174,107409,-106979,False
sq86,2023,430,2174,107409,-106979,False
t0hn,2023,430,2174,107409,-106979,False
y0bf,2023,430,2174,107409,-106979,False
z0cg,2023,430,2174,107409,-106979,False
a0fu,2023,416,2206,107409,-106993,False
a0jk,2023,416,2206,107409,-106993,False
af67,2023,416,2206,107409,-106993,False
b0c4,2023,416,2206,107409,-106993,False
b0nk,2023,416,2206,107409,-106993,False
c0pg,2023,416,2206,107409,-106993,False
d0f4,2023,416,2206,107409,-106993,False
d0jh,2023,416,2206,107409,-106993,False
g0kb,2023,416,2206,107409,-106993,False
i0br,2023,416,2206,107409,-106993,False
j709,2023,416,2206,107409,-106993,False
ke45,2023,416,2206,107409,-106993,False
l0e5,2023,416,2206,107409,-106993,False
l0gl,2023,416,2206,107409,-106993,False
l0kl,2023,416,2206,107409,-106993,False
lg87,2023,416,2206,107409,-106993,False
m0ev,2023,416,2206,107409,-106993,False
m0ry,2023,416,2206,107409,-106993,False
m0tn,2023,416,2206,107409,-106993,False
n0et,2023,416,2206,107409,-106993,False
p0d1,2023,416,2206,107409,-106993,False
p0ii,2023,416,2206,107409,-106993,False
pm29,2023,416,2206,107409,-106993,False
q02j,2023,416,2206,107409,-106993,False
r0ds,2023,416,2206,107409,-106993,False
r0iz,2023,416,2206,107409,-106993,False
s0fs,2023,416,2206,107409,-106993,False
s0i7,2023,416,2206,107409,-106993,False
s0th,2023,416,2206,107409,-106993,False
t0e1,2023,416,2206,107409,-106993,False
t0ee,2023,416,2206,107409,-106993,False
t0ix,2023,416,2206,107409,-106993,False
u107,2023,416,2206,107409,-106993,False
v0c9,2023,416,2206,107409,-106993,False
v0eo,2023,416,2206,107409,-106993,False
w0ec,2023,416,2206,107409,-106993,False
a0hy,2023,414,2240,107409,-106995,False
a0i9,2023,414,2240,107409,-106995,False
b0gz,2023,414,2240,107409,-106995,False
b0lu,2023,414,2240,107409,-106995,False
b0q1,2023,414,2240,107409,-106995,False
ce15,2023,414,2240,107409,-106995,False
d0ly,2023,414,2240,107409,-106995,False
f0e0,2023,414,2240,107409,-106995,False
g0mi,2023,414,2240,107409,-106995,False
g0n4,2023,414,2240,107409,-106995,False
h0hp,2023,414,2240,107409,-106995,False
k0f3,2023,414,2240,107409,-106995,False
k0jp,2023,414,2240,107409,-106995,False
k0kx,2023,414,2240,107409,-106995,False
k0lp,2023,414,2240,107409,-106995,False
l0e0,2023,414,2240,107409,-106995,False
l0ei,2023,414,2240,107409,-106995,False
l0g9,2023,414,2240,107409,-106995,False
m0rc,2023,414,2240,107409,-106995,False
